946,-0.0088788,-3.23305e-10,4.05,-0.00946833,-0.013321,0.0507042,-0.99858
947,0,0,4.05,-0.00948607,-0.0132733,0.0507345,-0.998579
948,-4.94965e-11,-0.0110989,4.05,-0.00946438,-0.0133014,0.0507617,-0.998577
949,-4.94965e-11,-0.0110989,4.05,-0.00945297,-0.0132881,0.0507307,-0.998579
950,0,0,4.05,-0.0094418,-0.0132685,0.0507191,-0.99858
951,0,0,4.05,-0.0094157,-0.0132654,0.050701,-0.998581
952,-0.0088788,3.51294e-10,4.06,-0.00940136,-0.0132428,0.0507274,-0.99858
953,-0.0088788,3.51294e-10,4.06,-0.00937518,-0.0132562,0.0507791,-0.998578
954,-0.0088788,3.51294e-10,4.06,-0.0093752,-0.0132574,0.0507338,-0.99858
955,-0.0088788,3.51294e-10,4.06,-0.00941781,-0.013251,0.0507345,-0.99858
956,-0.0088788,-0.0110989,4.06,-0.00941878,-0.013234,0.0507507,-0.998579
957,-0.0088788,-0.0110989,4.06,-0.00943641,-0.0132111,0.0507379,-0.99858
958,-0.0088788,-0.0110989,4.06,-0.00948394,-0.013195,0.0507033,-0.998582
959,-0.0088788,-0.0110989,4.05,-0.00950582,-0.013165,0.0506963,-0.998582
960,-0.0177576,-0.0110989,4.05,-0.00947677,-0.0131439,0.0506928,-0.998583
961,-0.0177576,-0.0110989,4.05,-0.0094932,-0.0131356,0.0506933,-0.998583
962,-0.0088788,-0.0110989,4.05,-0.00950109,-0.0131308,0.050711,-0.998582
963,-0.0088788,-0.0110989,4.05,-0.00950871,-0.0131552,0.050694,-0.998582
964,-0.0088788,-0.0110989,4.05,-0.00954091,-0.0131699,0.0506894,-0.998582
965,-0.0177576,-0.0110989,4.05,-0.00951895,-0.0131936,0.0506761,-0.998583
966,-0.0177576,-0.0110989,4.05,-0.0094975,-0.0132093,0.0506911,-0.998582
967,-0.0177576,-0.0110989,4.05,-0.00953298,-0.0131847,0.0506774,-0.998583
968,-0.0177576,-0.0110989,4.05,-0.0095294,-0.0132096,0.0507086,-0.998581
969,-0.0177576,-0.0110989,4.05,-0.00957208,-0.0132309,0.0506712,-0.998582
970,-0.0177576,-0.0110989,4.05,-0.00954521,-0.0132419,0.0506618,-0.998582
971,-0.0177576,-0.0110989,4.06,-0.00952802,-0.013253,0.0506234,-0.998584
972,-0.0088788,-0.0110989,4.06,-0.00956839,-0.0132943,0.0506154,-0.998584
973,-0.0088788,-0.0110989,4.06,-0.00955837,-0.013314,0.0505932,-0.998585
974,-0.0088788,-0.0110989,4.06,-0.009576,-0.013336,0.0506191,-0.998583
975,-0.0088788,-0.0110989,4.06,-0.00958423,-0.013344,0.0506002,-0.998584
976,-0.0088788,-0.0110989,4.06,-0.00960327,-0.0133186,0.0506004,-0.998584
977,-0.0088788,-0.0110989,4.06,-0.00962211,-0.0133179,0.0506014,-0.998584
978,-0.0088788,-0.0110989,4.06,-0.00961197,-0.0133411,0.0506064,-0.998583
979,-0.0088788,-0.0110989,4.06,-0.00958733,-0.0133501,0.0505767,-0.998585
980,-0.0088788,-0.0110989,4.06,-0.00956536,-0.0133364,0.0506096,-0.998584
981,-0.0088788,-0.0110989,4.06,-0.00957364,-0.0133212,0.0505928,-0.998585
982,-0.0088788,-0.0110989,4.06,-0.00957427,-0.0133709,0.0505797,-0.998585
983,-7.69957e-11,-0.0110989,4.06,-0.00954465,-0.0133776,0.0506079,-0.998583
984,-7.69957e-11,-0.0110989,4.06,-0.00951799,-0.0133916,0.0505836,-0.998585
985,-7.69957e-11,-0.0110989,4.06,-0.00954907,-0.0134033,0.0505512,-0.998586
986,-7.69957e-11,-0.0110989,4.06,-0.00949799,-0.013422,0.0505184,-0.998588
987,-7.69957e-11,-0.0110989,4.06,-0.00949693,-0.0134009,0.0504889,-0.99859
988,-4.94965e-11,-0.0110989,4.05,-0.00947928,-0.0133996,0.0504578,-0.998591
989,-4.94965e-11,-0.0110989,4.05,-0.0094748,-0.0133905,0.0504157,-0.998594
990,-4.94965e-11,-0.0110989,4.05,-0.00945897,-0.0133788,0.0504073,-0.998594
991,-4.94965e-11,-0.0110989,4.05,-0.00945547,-0.0134104,0.0504093,-0.998594
992,-4.94965e-11,-0.0110989,4.05,-0.00944529,-0.0134303,0.0504172,-0.998593
993,-4.94965e-11,-0.0110989,4.05,-0.00945457,-0.0134143,0.0504023,-0.998594
994,-4.94965e-11,-0.0110989,4.05,-0.00945382,-0.0134142,0.0503963,-0.998594
995,-0.0088788,-0.0110989,4.05,-0.00943877,-0.013401,0.0503834,-0.998595
996,-4.94965e-11,-0.0110989,4.05,-0.00948394,-0.0134128,0.05036,-0.998596
997,-4.94965e-11,-0.0110989,4.05,-0.0094419,-0.0134598,0.0503413,-0.998597
998,-4.94965e-11,-0.0110989,4.05,-0.00942409,-0.013466,0.0503004,-0.998599
999,-7.69957e-11,-0.0110989,4.06,-0.00941971,-0.013434,0.0502836,-0.9986
1000,-7.69957e-11,-0.0110989,4.06,-0.00941944,-0.0133572,0.0502892,-0.998601
1001,-7.69957e-11,-0.0110989,4.06,-0.00946114,-0.0133498,0.0502662,-0.998602
1002,-7.69957e-11,-0.0110989,4.06,-0.00942432,-0.0133184,0.0502422,-0.998604
1003,-7.69957e-11,-0.0110989,4.06,-0.00943858,-0.0132627,0.0502067,-0.998606
1004,-7.69957e-11,-0.0110989,4.06,-0.0094359,-0.0132011,0.0502025,-0.998607
1005,-7.69957e-11,-0.0110989,4.06,-0.00944465,-0.0131738,0.0501754,-0.998609
1006,-7.69957e-11,-0.0110989,4.06,-0.00943282,-0.0130813,0.0501423,-0.998612
1007,-7.69957e-11,-0.0110989,4.06,-0.00944396,-0.0130774,0.0501412,-0.998612
1008,-0.0088788,-0.0110989,4.06,-0.00949106,-0.0130574,0.0501805,-0.99861
1009,-0.0088788,-0.0110989,4.05,-0.00947386,-0.0129836,0.0501957,-0.99861
1010,-0.0088788,-0.0110989,4.05,-0.0094873,-0.0129124,0.0502086,-0.99861
1011,-0.0088788,-0.0110989,4.05,-0.00949211,-0.0128743,0.0502385,-0.998609
1012,-0.0088788,-0.0110989,4.05,-0.00950888,-0.0128475,0.0502136,-0.998611
1013,-0.0088788,-0.0110989,4.04,-0.00951541,-0.012806,0.0502061,-0.998611
1014,-0.0088788,-0.0110989,4.04,-0.00956242,-0.0127881,0.0501777,-0.998613
1015,-0.0088788,-0.0110989,4.04,-0.00957197,-0.0127611,0.0501606,-0.998614
1016,-0.0088788,-0.0110989,4.04,-0.00958843,-0.0127227,0.0501794,-0.998613
1017,-0.0177576,-0.0110989,4.04,-0.00956207,-0.0126684,0.0501575,-0.998615
1018,-0.0177576,-0.0110989,4.04,-0.00953451,-0.0126399,0.0501796,-0.998615
1019,-0.0177576,-0.0110989,4.03,-0.00957786,-0.0126106,0.0502004,-0.998614
1020,-0.0177576,-0.0110989,4.03,-0.00956739,-0.0125627,0.0502113,-0.998614
1021,-0.0177576,-0.0110989,4.03,-0.00958841,-0.0125741,0.0501738,-0.998615
1022,-0.0177576,-0.0110989,4.04,-0.00961402,-0.0125643,0.050197,-0.998614
1023,-0.0266364,-0.0110989,4.04,-0.00960261,-0.0125509,0.0502129,-0.998614
1024,-0.0266364,-0.0110989,4.04,-0.00955687,-0.0125464,0.0502143,-0.998614
1025,-0.0266364,-0.0110989,4.04,-0.0095805,-0.0125154,0.0502506,-0.998612
1026,-0.0266364,-0.0110989,4.04,-0.00961948,-0.0124932,0.0502547,-0.998612
1027,-0.0266364,-0.0110989,4.04,-0.00965414,-0.0125201,0.0502405,-0.998612
1028,-0.0266364,-0.0110989,4.04,-0.00966418,-0.0125273,0.0502505,-0.998611
1029,-0.0355152,-0.0110989,4.04,-0.00964213,-0.0125944,0.0502498,-0.998611
1030,-0.0355152,-0.0110989,4.05,-0.00964344,-0.0126384,0.0502085,-0.998612
1031,-0.0355152,-0.0110989,4.05,-0.00964845,-0.0126893,0.0502135,-0.998611
1032,-0.0355152,-0.0110989,4.05,-0.00960046,-0.0127687,0.0502472,-0.998609
1033,-0.0355152,-0.0110989,4.05,-0.00964084,-0.0127957,0.0502082,-0.99861
1034,-0.0355152,-0.0221979,4.05,-0.00965094,-0.0128485,0.0501945,-0.99861
1035,-0.0266364,-0.0221979,4.05,-0.00963077,-0.0128827,0.0502006,-0.99861
1036,-0.0355152,-0.0221979,4.05,-0.00963137,-0.0128948,0.050188,-0.99861
1037,-0.0266364,-0.0221979,4.05,-0.00965426,-0.0128898,0.050155,-0.998612
1038,-0.0355152,-0.0221979,0,-0.00963435,-0.0129302,0.050131,-0.998612
1039,-0.0355152,-0.0221979,0,-0.00965678,-0.012957,0.0500616,-0.998615
1040,-0.0266364,-0.0221979,0,-0.00968169,-0.0129516,0.0500582,-0.998615
1041,-0.0266364,-0.0221979,0,-0.00964942,-0.0129937,0.050064,-0.998615
1042,-0.0266364,-0.0221979,0,-0.00964501,-0.0129774,0.0500749,-0.998615
1043,-0.0266364,-0.0221979,0,-0.00963882,-0.0129635,0.0501094,-0.998613
1044,-0.0266364,-0.0221979,0,-0.00965245,-0.0129529,0.0501196,-0.998613
1045,-0.0266364,-0.0221979,0,-0.00962237,-0.012962,0.0501579,-0.998611
1046,-0.0266364,-0.0110989,0,-0.00962712,-0.0129917,0.0501685,-0.99861
1047,-0.0266364,-0.0110989,0,-0.00960827,-0.0130021,0.0501703,-0.99861
1048,-0.0266364,-0.0110989,0,-0.00960138,-0.0130233,0.0501725,-0.998609
1049,-0.0266364,-0.0110989,0,-0.00962434,-0.0130171,0.0501314,-0.998611
1050,-0.0177576,-0.0110989,0,-0.00961582,-0.0130466,0.0500579,-0.998615
1051,-0.0177576,-0.0110989,0,-0.0096305,-0.013075,0.0500535,-0.998615
1052,-0.0177576,-0.0110989,0.01,-0.00965565,-0.0130898,0.0500247,-0.998616
1053,-0.0177576,-0.0110989,0.01,-0.00967426,-0.0131063,0.0500063,-0.998616
1054,-0.0177576,-0.0110989,0.01,-0.00964544,-0.0131074,0.0500213,-0.998616
1055,-0.0177576,-0.0110989,0.01,-0.00959367,-0.013269,0.0500028,-0.998615
1056,-0.0177576,-0.0110989,0.01,-0.00964329,-0.0125371,0.0497971,-0.998634
1057,-0.0177576,-0.0110989,0.01,-0.00957824,-0.0121409,0.0497469,-0.998642
1058,-0.0177576,-0.0110989,0.01,-0.00969232,-0.0122702,0.0498193,-0.998636
1059,-0.0177576,-0.0110989,0.01,-0.00975058,-0.0120301,0.0495574,-0.998651
1060,-0.0177576,-0.0110989,0,-0.00962422,-0.0118324,0.0496641,-0.99865
1061,-0.0177576,-0.0221979,0,-0.00970513,-0.0115624,0.0494791,-0.998661
1062,-0.0177576,-0.0221979,0.01,-0.00910569,-0.010156,0.0500099,-0.998656
1063,-0.0088788,-0.0332968,0.07,-0.00346767,0.00603142,0.0510313,-0.998673
1064,-5.52858e-11,-0.0443958,0.28,0.01188,0.0238096,0.0520485,-0.99829
1065,-0.0266364,-0.0332968,0.62,0.0162343,0.0413367,0.0546673,-0.997517
1066,-0.0976669,-0.0110989,1.08,0.012507,0.039008,0.0555596,-0.997615
1067,-0.239728,0.0332968,1.67,0.0119765,0.0316449,0.051261,-0.998112
1068,-0.399546,0.0998905,2.23,0.00795192,0.0231574,0.0467214,-0.998608
1069,-0.577123,0.166484,2.82,0.00436499,0.0151377,0.042956,-0.998953
1070,-0.772456,0.255276,3.5,0.00485051,0.00856651,0.0400438,-0.999149
1071,-0.976669,0.355166,4.24,0.0032649,0.00472511,-0.00339008,-0.999978
1072,-1.24303,0.477255,5.16,0.00516648,0.00553871,-0.00215961,-0.999969
1073,-1.50052,0.610442,6.07,0.00516648,0.00553871,-0.00215961,-0.999969
1074,-1.8024,0.765828,7.15,0.000384914,0.00372128,0.00450758,-0.999983
1075,-2.02437,0.876818,7.92,-0.0195178,-0.0316877,0.00825871,-0.999273
1076,-2.20195,0.976708,8.51,-0.0428003,-0.0686054,0.00889515,-0.996686
1077,-2.34401,1.0433,8.93,-0.0382868,-0.068558,0.00718779,-0.996886
1078,-2.45055,1.0766,9.19,-0.0238917,-0.0590426,0.00570698,-0.997953
1079,-2.49495,1.0877,9.29,-0.0178543,-0.0577762,0.00622001,-0.998151
1080,-2.50383,1.0877,9.31,-0.0110548,-0.0696314,0.00743449,-0.997484
1081,-2.45943,1.0655,9.28,-0.00447693,-0.0601267,0.00691454,-0.998157
1082,-2.3884,1.0433,9.24,-0.0028611,-0.0493882,0.00189245,-0.998774
1083,-2.30849,1.01001,9.21,0.00112192,-0.0329042,-0.00780106,-0.999427
1084,-2.20195,0.976708,9.19,0.00433335,-0.0250542,-0.0239315,-0.99939
1085,-2.06876,0.932313,9.19,0.00858747,-0.0251029,-0.0419554,-0.998767
1086,-1.93558,0.921214,9.19,0.00963876,-0.0299509,-0.0500444,-0.998251
1087,-1.76688,0.899016,9.19,0.00911554,-0.0348495,-0.0476807,-0.998213
1088,-1.58043,0.899016,9.2,0.00311315,-0.0373565,-0.0290483,-0.998875
1089,-1.3851,0.887917,9.24,-0.00617986,-0.027174,0.000218211,-0.999612
1090,-1.18976,0.876818,9.31,-0.0109279,-0.000960578,0.0339885,-0.999362
1091,-1.03882,0.85462,9.38,-0.00721462,0.0104277,0.061727,-0.998013
1092,-0.932276,0.832422,9.48,-0.00611205,0.019641,0.0889396,-0.995825
1093,-0.861245,0.799125,9.63,-0.00499033,0.0114766,0.108815,-0.993983
1094,-0.82573,0.788026,9.77,-0.00231927,-0.00391748,0.123229,-0.992368
1095,-0.799094,0.776927,9.94,0.00154937,-0.0151277,0.131979,-0.991136
1096,-0.772457,0.788026,10.09,0.004886,-0.0215506,0.134957,-0.990605
1097,-0.728063,0.810224,10.26,0.0046004,-0.0154288,0.134243,-0.990818
1098,-0.692548,0.832422,10.42,0.00232283,-0.0105304,0.132552,-0.991117
1099,-0.657033,0.876818,10.62,-0.00092955,-0.00439314,0.129748,-0.991537
1100,-0.621517,0.899016,10.83,-0.000942967,-0.00500766,0.128399,-0.991709
1101,-0.586002,0.932313,11.07,-0.00351167,-0.00521109,0.129003,-0.991624
1102,-0.568244,0.954511,11.3,-0.00588976,-0.00273335,0.131245,-0.991329
1103,-0.559366,0.96561,11.5,-0.00422695,-0.00255148,0.134662,-0.990879
1104,-0.568244,0.976709,11.7,-0.00261703,-0.00716072,0.135571,-0.990738
1105,-0.586002,0.987808,11.93,0.00233049,-0.0119255,0.13432,-0.990863
1106,-0.612639,0.998907,12.14,0.00789876,-0.0149894,0.132047,-0.991099
1107,-0.630396,1.0433,12.41,0.007712,-0.0194154,0.127684,-0.991595
1108,-0.639275,1.0766,12.65,0.000731529,-0.0204304,0.124814,-0.991969
1109,-0.639275,1.1099,12.9,-0.00193199,-0.0153658,0.121938,-0.992417
1110,-0.639275,1.14319,13.18,-0.00544951,-0.0115749,0.12026,-0.99266
1111,-0.639275,1.16539,13.45,-0.0104062,-0.0116489,0.118658,-0.992812
1112,-0.648154,1.18759,13.68,-0.00871551,-0.0127499,0.117765,-0.992921
1113,-0.665912,1.19869,13.99,-0.00871551,-0.0127499,0.117765,-0.992921
1114,-0.674791,1.22089,14.25,-0.006354,-0.0178616,0.119585,-0.992643
1115,-0.683669,1.22089,14.51,-0.00656322,-0.0185608,0.122846,-0.99223
1116,-0.692548,1.22089,14.77,-0.010308,-0.0170955,0.126019,-0.991827
1117,-0.701427,1.18759,15,-0.00721803,-0.0149124,0.128288,-0.991599
1118,-0.719185,1.16539,15.24,0.00162099,-0.0126067,0.130107,-0.991419
1119,-0.728064,1.14319,15.5,0.00483879,-0.0104277,0.13046,-0.991387
1120,-0.736943,1.121,15.75,0.0055563,-0.0118757,0.129417,-0.991504
1121,-0.745821,1.0988,16,0.00824926,-0.0123297,0.127603,-0.991714
1122,-0.7547,1.0988,16.27,0.00394942,-0.0133888,0.125654,-0.991976
1123,-0.763579,1.0988,16.53,0.00718174,-0.0127388,0.121898,-0.992435
1124,-0.763579,1.1099,16.79,0.00267027,-0.0191897,0.118972,-0.992709
1125,-0.7547,1.121,17.04,-0.00160931,-0.0172286,0.117721,-0.992896
1126,-0.745822,1.121,17.32,-0.00543844,-0.00895468,0.117995,-0.992959
1127,-0.745822,1.121,17.57,-0.00825847,-0.00750403,0.120087,-0.992701
1128,-0.7547,1.1099,17.81,-0.00859678,-0.00912975,0.123376,-0.992281
1129,-0.7547,1.0877,18.03,-0.0066543,-0.00957755,0.126489,-0.9919
1130,-0.763579,1.0655,18.27,-0.00408646,-0.0104214,0.128033,-0.991707
1131,-0.772458,1.0433,18.44,-0.00285089,-0.0136194,0.127085,-0.991794
1132,-0.781337,1.02111,18.52,0.00325116,-0.0181921,0.125711,-0.991895
1133,-0.781337,1.01001,18.52,0.00716809,-0.015936,0.124165,-0.992108
1134,-0.781337,1.01001,18.49,0.010025,-0.00851125,0.122775,-0.992347
1135,-0.772458,1.02111,18.48,0.00864447,-0.00684637,0.121089,-0.99258
1136,-0.7547,1.0433,18.47,-0.00350168,-0.0416805,0.120524,-0.991829
1137,-0.68367,1.0433,18.47,-0.00779996,-0.0526037,0.119758,-0.991378
1138,-0.568245,1.0322,18.47,-0.0115453,-0.0477717,0.119681,-0.991595
1139,-0.45282,1.02111,18.48,-0.0123803,-0.0418528,0.119119,-0.99192
1140,-0.275244,0.965611,18.48,-0.0108189,-0.0395395,0.117047,-0.99228
1141,-0.0887883,0.910116,18.49,-0.00358669,-0.0352191,0.114137,-0.992834
1142,0.124304,0.843522,18.49,-0.00319997,-0.036208,0.109089,-0.993367
1143,0.293001,0.776928,18.49,-0.00481347,-0.0329755,0.101407,-0.994287
1144,0.523851,0.710334,18.49,-0.00150695,-0.0258902,0.0948282,-0.995156
1145,0.754701,0.632641,18.49,0.00209632,-0.0227193,0.0876318,-0.995892
1146,1.01219,0.532751,18.48,0.000109774,-0.0198818,0.0814392,-0.99648
1147,1.26079,0.443959,18.48,-0.000627893,-0.0203039,0.0771589,-0.996812
1148,1.53604,0.344068,18.49,-0.00665275,-0.0204257,0.0738282,-0.99704
1149,1.78464,0.255277,18.48,-0.00674999,-0.0226007,0.0675723,-0.997436
1150,2.03325,0.166485,18.48,-0.00480871,-0.026418,0.0566279,-0.998034
1151,2.25522,0.0887921,18.47,-0.00324316,-0.0303653,0.0478633,-0.998387
1152,2.51271,3.75723e-07,18.47,-0.0115782,-0.0238778,0.0412504,-0.998796
1153,2.77907,-0.0998903,18.48,-0.0237314,-0.0121426,0.038916,-0.998887
1154,3.04544,-0.221979,18.48,-0.0266473,-0.00619257,0.0367467,-0.99895
1155,3.30293,-0.377364,18.48,-0.0167155,-0.00470854,0.0359683,-0.999202
1156,3.49826,-0.521651,18.48,-0.0167155,-0.00470854,0.0359683,-0.999202
1157,3.65808,-0.64374,18.48,-0.0227853,-0.00785904,0.0379945,-0.998987
1158,3.84453,-0.843521,18.47,-0.0339759,-0.00898893,0.0419512,-0.998501
1159,3.96884,-1.0211,18.46,-0.0330885,-0.00693836,0.0521082,-0.998069
1160,4.08426,-1.22089,18.46,-0.0346866,-0.00689109,0.0613752,-0.997488
1161,4.18193,-1.44287,18.46,-0.0301556,-0.00685638,0.0701612,-0.997056
1162,4.29735,-1.73144,18.47,-0.0285403,-0.00573589,0.0779386,-0.996533
1163,4.38614,-2.00891,18.48,-0.01859,-0.012538,0.0830168,-0.996296
1164,4.46605,-2.26419,18.49,-0.00841672,-0.015752,0.0840968,-0.996298
1165,4.51045,-2.47507,18.49,-0.00179784,-0.00553665,0.0856571,-0.996308
1166,4.53708,-2.70815,18.49,0.00237225,0.00112781,0.0880602,-0.996112
1167,4.55484,-2.94123,18.5,0.000523169,-0.00041386,0.0910267,-0.995848
1168,4.55484,-3.16321,18.5,0.00177125,-0.00635106,0.0965933,-0.995302
1169,4.56372,-3.30749,18.49,0.0266247,-0.0154675,0.105085,-0.993986
1170,4.59036,-3.42958,18.5,0.041095,-0.0144168,0.111812,-0.992775
1171,4.62587,-3.51837,18.51,0.0388746,-0.0131882,0.116484,-0.992344
1172,4.66139,-3.57387,18.51,0.0180024,-0.00680378,0.119935,-0.992595
1173,4.70578,-3.60716,18.52,0.00535544,-0.00435872,0.124348,-0.992215
1174,4.7413,-3.62936,18.52,0.00443712,-0.00362531,0.132455,-0.991172
1175,4.76793,-3.65156,18.52,0.00612233,-0.00452799,0.139669,-0.990169
1176,4.80345,-3.66266,18.52,0.0070703,-0.00430488,0.14468,-0.989444
1177,4.83009,-3.66266,18.54,0.00724108,-0.000655704,0.14695,-0.989117
1178,4.84784,-3.65156,18.55,0.00673967,-0.000356981,0.147509,-0.989038
1179,4.87448,-3.62936,18.56,0.00825458,-0.00106561,0.147811,-0.988981
1180,4.87448,-3.59607,18.56,0.00109495,-0.00138445,0.148129,-0.988966
1181,4.8656,-3.56277,18.56,0.00077008,-0.00326809,0.146952,-0.989138
1182,4.8656,-3.52947,18.56,0.00470579,-0.00887114,0.144563,-0.989445
1183,4.8656,-3.48508,18.56,0.00393769,-0.00915994,0.143483,-0.989603
1184,4.8656,-3.44068,18.56,-0.00483448,-0.00732637,0.144573,-0.989455
1185,4.8656,-3.40738,18.56,-0.00825583,-0.00383099,0.145404,-0.98933
1186,4.85672,-3.38519,18.56,-0.00829872,-0.00370423,0.145663,-0.989292
1187,4.83896,-3.36299,18.56,-0.000123484,-0.00357035,0.143901,-0.989586
1188,4.83009,-3.34079,18.57,-9.21502e-05,-0.00474103,0.14164,-0.989907
1189,4.81233,-3.31859,18.56,-0.00123574,-0.00477737,0.139751,-0.990174
1190,4.78569,-3.29639,18.55,-0.00643085,-0.00522927,0.138569,-0.990318
1191,4.75906,-3.28529,18.54,-0.00982468,-0.00580378,0.138588,-0.990284
1192,4.72354,-3.28529,18.53,-0.010215,-0.00620717,0.137817,-0.990386
1193,4.6969,-3.30749,18.52,-0.00350157,-0.00857728,0.136607,-0.990582
1194,4.68802,-3.32969,18.52,0.000904171,-0.0113035,0.13602,-0.990641
1195,4.67027,-3.34079,18.51,0.000585277,-0.00500377,0.137265,-0.990522
1196,4.66139,-3.36299,18.5,-0.00242868,-0.00289268,0.13854,-0.99035
1197,4.63475,-3.38519,18.5,-0.00199926,-0.000512441,0.138881,-0.990307
1198,4.60811,-3.39628,18.5,0.00065259,-0.00431397,0.139,-0.990283
1199,4.5726,-3.39628,18.51,0.0053201,-0.00989579,0.139496,-0.990159
1200,4.53708,-3.39628,18.52,-0.000510553,-0.0119405,0.142557,-0.989714
1201,4.51933,-3.39628,18.54,-0.0101592,-0.0118615,0.145229,-0.989275
1202,4.50157,-3.39628,18.55,-0.0122364,-0.0156519,0.147096,-0.988923
1203,4.49269,-3.41848,18.55,-0.00885147,-0.0157189,0.147717,-0.988865
1204,4.48381,-3.44068,18.55,-0.00357579,-0.0153802,0.147751,-0.988898
1205,4.47493,-3.47398,18.55,0.00103182,-0.0152803,0.148332,-0.988819
1206,4.47493,-3.49618,18.56,0.00351631,-0.0136802,0.150056,-0.988577
1207,4.48381,-3.52947,18.56,0.00311694,-0.013109,0.150713,-0.988486
1208,4.49269,-3.55167,18.56,0.00439514,-0.0136055,0.149491,-0.98866
1209,4.50157,-3.57387,18.56,0.00893571,-0.0114625,0.145815,-0.989205
1210,4.51933,-3.58497,18.57,0.00781582,-0.0116782,0.142506,-0.989694
1211,4.54596,-3.59607,18.57,0.00535947,-0.0103048,0.140008,-0.990082
1212,4.56372,-3.59607,18.56,0.0043728,-0.00790342,0.136467,-0.990603
1213,4.58148,-3.58497,18.57,0.00533573,-0.00782984,0.13247,-0.991142
1214,4.60812,-3.57387,18.56,0.00543846,-0.00787407,0.128504,-0.991663
1215,4.63475,-3.55167,18.57,0.00302646,-0.00736805,0.12552,-0.992059
1216,4.66139,-3.52947,18.56,0.000768931,-0.0062902,0.124078,-0.992252
