971,1532043441.278123,1532043441278123130,-0.017758,-0.011099,4.060000,-0.009528,-0.013253,0.050623,-0.998584
972,1532043441.479915,1532043441479915261,-0.008879,-0.011099,4.060000,-0.009568,-0.013294,0.050615,-0.998584
973,1532043441.694292,1532043441694291728,-0.008879,-0.011099,4.060000,-0.009558,-0.013314,0.050593,-0.998585
974,1532043441.884534,1532043441884534175,-0.008879,-0.011099,4.060000,-0.009576,-0.013336,0.050619,-0.998583
975,1532043442.086534,1532043442086534241,-0.008879,-0.011099,4.060000,-0.009584,-0.013344,0.050600,-0.998584
976,1532043442.293366,1532043442293365808,-0.008879,-0.011099,4.060000,-0.009603,-0.013319,0.050600,-0.998584
977,1532043442.493003,1532043442493003419,-0.008879,-0.011099,4.060000,-0.009622,-0.013318,0.050601,-0.998584
978,1532043442.707095,1532043442707094767,-0.008879,-0.011099,4.060000,-0.009612,-0.013341,0.050606,-0.998583
979,1532043442.895010,1532043442895009799,-0.008879,-0.011099,4.060000,-0.009587,-0.013350,0.050577,-0.998585
980,1532043443.097176,1532043443097175880,-0.008879,-0.011099,4.060000,-0.009565,-0.013336,0.050610,-0.998584
981,1532043443.299685,1532043443299684968,-0.008879,-0.011099,4.060000,-0.009574,-0.013321,0.050593,-0.998585
982,1532043443.502227,1532043443502226600,-0.008879,-0.011099,4.060000,-0.009574,-0.013371,0.050580,-0.998585
983,1532043443.715858,1532043443715858302,-0.000000,-0.011099,4.060000,-0.009545,-0.013378,0.050608,-0.998583
984,1532043443.906734,1532043443906733802,-0.000000,-0.011099,4.060000,-0.009518,-0.013392,0.050584,-0.998585
985,1532043444.111015,1532043444111014979,-0.000000,-0.011099,4.060000,-0.009549,-0.013403,0.050551,-0.998586
986,1532043444.319733,1532043444319733132,-0.000000,-0.011099,4.060000,-0.009498,-0.013422,0.050518,-0.998588
987,1532043444.518864,1532043444518863896,-0.000000,-0.011099,4.060000,-0.009497,-0.013401,0.050489,-0.998590
988,1532043444.734060,1532043444734060264,-0.000000,-0.011099,4.050000,-0.009479,-0.013400,0.050458,-0.998591
989,1532043444.924273,1532043444924273367,-0.000000,-0.011099,4.050000,-0.009475,-0.013390,0.050416,-0.998594
990,1532043445.124254,1532043445124254529,-0.000000,-0.011099,4.050000,-0.009459,-0.013379,0.050407,-0.998594
991,1532043445.328125,1532043445328125051,-0.000000,-0.011099,4.050000,-0.009455,-0.013410,0.050409,-0.998594
992,1532043445.530529,1532043445530528828,-0.000000,-0.011099,4.050000,-0.009445,-0.013430,0.050417,-0.998593
993,1532043445.705525,1532043445705524996,-0.000000,-0.011099,4.050000,-0.009455,-0.013414,0.050402,-0.998594
994,1532043445.936537,1532043445936536664,-0.000000,-0.011099,4.050000,-0.009454,-0.013414,0.050396,-0.998594
995,1532043446.139702,1532043446139702390,-0.008879,-0.011099,4.050000,-0.009439,-0.013401,0.050383,-0.998595
996,1532043446.344971,1532043446344971307,-0.000000,-0.011099,4.050000,-0.009484,-0.013413,0.050360,-0.998596
997,1532043446.550954,1532043446550954270,-0.000000,-0.011099,4.050000,-0.009442,-0.013460,0.050341,-0.998597
998,1532043446.772108,1532043446772107703,-0.000000,-0.011099,4.050000,-0.009424,-0.013466,0.050300,-0.998599
999,1532043446.956162,1532043446956161693,-0.000000,-0.011099,4.060000,-0.009420,-0.013434,0.050284,-0.998600
1000,1532043447.160491,1532043447160491254,-0.000000,-0.011099,4.060000,-0.009419,-0.013357,0.050289,-0.998601
1001,1532043447.337641,1532043447337640695,-0.000000,-0.011099,4.060000,-0.009461,-0.013350,0.050266,-0.998602
1002,1532043447.561655,1532043447561655173,-0.000000,-0.011099,4.060000,-0.009424,-0.013318,0.050242,-0.998604
1003,1532043447.778310,1532043447778310383,-0.000000,-0.011099,4.060000,-0.009439,-0.013263,0.050207,-0.998606
1004,1532043447.967576,1532043447967575746,-0.000000,-0.011099,4.060000,-0.009436,-0.013201,0.050202,-0.998607
1005,1532043448.169693,1532043448169693219,-0.000000,-0.011099,4.060000,-0.009445,-0.013174,0.050175,-0.998609
1006,1532043448.370620,1532043448370620393,-0.000000,-0.011099,4.060000,-0.009433,-0.013081,0.050142,-0.998612
1007,1532043448.574256,1532043448574255685,-0.000000,-0.011099,4.060000,-0.009444,-0.013077,0.050141,-0.998612
1008,1532043448.787127,1532043448787126558,-0.008879,-0.011099,4.060000,-0.009491,-0.013057,0.050180,-0.998610
1009,1532043448.980566,1532043448980565888,-0.008879,-0.011099,4.050000,-0.009474,-0.012984,0.050196,-0.998610
1010,1532043449.176140,1532043449176140154,-0.008879,-0.011099,4.050000,-0.009487,-0.012912,0.050209,-0.998610
1011,1532043449.379122,1532043449379121433,-0.008879,-0.011099,4.050000,-0.009492,-0.012874,0.050238,-0.998609
1012,1532043449.579896,1532043449579896127,-0.008879,-0.011099,4.050000,-0.009509,-0.012847,0.050214,-0.998611
1013,1532043449.797195,1532043449797194791,-0.008879,-0.011099,4.040000,-0.009515,-0.012806,0.050206,-0.998611
1014,1532043449.986574,1532043449986573945,-0.008879,-0.011099,4.040000,-0.009562,-0.012788,0.050178,-0.998613
1015,1532043450.190148,1532043450190147541,-0.008879,-0.011099,4.040000,-0.009572,-0.012761,0.050161,-0.998614
1016,1532043450.390721,1532043450390720636,-0.008879,-0.011099,4.040000,-0.009588,-0.012723,0.050179,-0.998613
1017,1532043450.591769,1532043450591768450,-0.017758,-0.011099,4.040000,-0.009562,-0.012668,0.050158,-0.998615
1018,1532043450.806297,1532043450806297396,-0.017758,-0.011099,4.040000,-0.009535,-0.012640,0.050180,-0.998615
1019,1532043450.995127,1532043450995127304,-0.017758,-0.011099,4.030000,-0.009578,-0.012611,0.050200,-0.998614
1020,1532043451.201767,1532043451201767480,-0.017758,-0.011099,4.030000,-0.009567,-0.012563,0.050211,-0.998614
1021,1532043451.397815,1532043451397814929,-0.017758,-0.011099,4.030000,-0.009588,-0.012574,0.050174,-0.998615
1022,1532043451.601177,1532043451601176814,-0.017758,-0.011099,4.040000,-0.009614,-0.012564,0.050197,-0.998614
1023,1532043451.818009,1532043451818008951,-0.026636,-0.011099,4.040000,-0.009603,-0.012551,0.050213,-0.998614
1024,1532043452.006410,1532043452006409613,-0.026636,-0.011099,4.040000,-0.009557,-0.012546,0.050214,-0.998614
1025,1532043452.207591,1532043452207591314,-0.026636,-0.011099,4.040000,-0.009581,-0.012515,0.050251,-0.998612
1026,1532043452.409235,1532043452409235253,-0.026636,-0.011099,4.040000,-0.009619,-0.012493,0.050255,-0.998612
1027,1532043452.610809,1532043452610809113,-0.026636,-0.011099,4.040000,-0.009654,-0.012520,0.050240,-0.998612
1028,1532043452.824852,1532043452824851693,-0.026636,-0.011099,4.040000,-0.009664,-0.012527,0.050251,-0.998611
1029,1532043453.013436,1532043453013436098,-0.035515,-0.011099,4.040000,-0.009642,-0.012594,0.050250,-0.998611
1030,1532043453.214468,1532043453214468232,-0.035515,-0.011099,4.050000,-0.009643,-0.012638,0.050209,-0.998612
1031,1532043453.421669,1532043453421668502,-0.035515,-0.011099,4.050000,-0.009648,-0.012689,0.050213,-0.998611
1032,1532043453.616892,1532043453616892337,-0.035515,-0.011099,4.050000,-0.009600,-0.012769,0.050247,-0.998609
1033,1532043453.838456,1532043453838455721,-0.035515,-0.011099,4.050000,-0.009641,-0.012796,0.050208,-0.998610
1034,1532043454.022576,1532043454022576175,-0.035515,-0.022198,4.050000,-0.009651,-0.012848,0.050194,-0.998610
1035,1532043454.221686,1532043454221686428,-0.026636,-0.022198,4.050000,-0.009631,-0.012883,0.050201,-0.998610
1036,1532043454.424372,1532043454424371803,-0.035515,-0.022198,4.050000,-0.009631,-0.012895,0.050188,-0.998610
1037,1532043454.625489,1532043454625489440,-0.026636,-0.022198,4.050000,-0.009654,-0.012890,0.050155,-0.998612
1038,1532043454.846139,1532043454846139452,-0.035515,-0.022198,0.000000,-0.009634,-0.012930,0.050131,-0.998612
1039,1532043455.147073,1532043455147072486,-0.035515,-0.022198,0.000000,-0.009657,-0.012957,0.050062,-0.998615
1040,1532043455.389569,1532043455389569039,-0.026636,-0.022198,0.000000,-0.009682,-0.012952,0.050058,-0.998615
1041,1532043455.651999,1532043455651998476,-0.026636,-0.022198,0.000000,-0.009649,-0.012994,0.050064,-0.998615
1042,1532043455.850972,1532043455850972025,-0.026636,-0.022198,0.000000,-0.009645,-0.012977,0.050075,-0.998615
1043,1532043456.075455,1532043456075455462,-0.026636,-0.022198,0.000000,-0.009639,-0.012964,0.050109,-0.998613
1044,1532043456.297071,1532043456297070653,-0.026636,-0.022198,0.000000,-0.009652,-0.012953,0.050120,-0.998613
1045,1532043456.531817,1532043456531817539,-0.026636,-0.022198,0.000000,-0.009622,-0.012962,0.050158,-0.998611
1046,1532043456.741885,1532043456741884742,-0.026636,-0.011099,0.000000,-0.009627,-0.012992,0.050168,-0.998610
1047,1532043456.944071,1532043456944070600,-0.026636,-0.011099,0.000000,-0.009608,-0.013002,0.050170,-0.998610
1048,1532043457.166013,1532043457166013470,-0.026636,-0.011099,0.000000,-0.009601,-0.013023,0.050173,-0.998609
1049,1532043457.414926,1532043457414926158,-0.026636,-0.011099,0.000000,-0.009624,-0.013017,0.050131,-0.998611
1050,1532043457.649948,1532043457649948115,-0.017758,-0.011099,0.000000,-0.009616,-0.013047,0.050058,-0.998615
1051,1532043457.874099,1532043457874099393,-0.017758,-0.011099,0.000000,-0.009631,-0.013075,0.050054,-0.998615
1052,1532043458.110868,1532043458110867711,-0.017758,-0.011099,0.010000,-0.009656,-0.013090,0.050025,-0.998616
1053,1532043458.331108,1532043458331107579,-0.017758,-0.011099,0.010000,-0.009674,-0.013106,0.050006,-0.998616
1054,1532043458.585786,1532043458585785846,-0.017758,-0.011099,0.010000,-0.009645,-0.013107,0.050021,-0.998616
1055,1532043458.812932,1532043458812932088,-0.017758,-0.011099,0.010000,-0.009594,-0.013269,0.050003,-0.998615
1056,1532043459.014921,1532043459014921338,-0.017758,-0.011099,0.010000,-0.009643,-0.012537,0.049797,-0.998634
1057,1532043459.240802,1532043459240801538,-0.017758,-0.011099,0.010000,-0.009578,-0.012141,0.049747,-0.998642
1058,1532043459.445735,1532043459445734488,-0.017758,-0.011099,0.010000,-0.009692,-0.012270,0.049819,-0.998636
1059,1532043459.674056,1532043459674055990,-0.017758,-0.011099,0.010000,-0.009751,-0.012030,0.049557,-0.998651
1060,1532043459.938456,1532043459938455660,-0.017758,-0.011099,0.000000,-0.009624,-0.011832,0.049664,-0.998650
1061,1532043460.152296,1532043460152296353,-0.017758,-0.022198,0.000000,-0.009705,-0.011562,0.049479,-0.998661
1062,1532043460.445858,1532043460445857512,-0.017758,-0.022198,0.010000,-0.009106,-0.010156,0.050010,-0.998656
1063,1532043460.668217,1532043460668216764,-0.008879,-0.033297,0.070000,-0.003468,0.006031,0.051031,-0.998673
1064,1532043460.907675,1532043460907674864,-0.000000,-0.044396,0.280000,0.011880,0.023810,0.052048,-0.998290
1065,1532043461.134511,1532043461134510900,-0.026636,-0.033297,0.620000,0.016234,0.041337,0.054667,-0.997517
1066,1532043461.368647,1532043461368646684,-0.097667,-0.011099,1.080000,0.012507,0.039008,0.055560,-0.997615
1067,1532043461.621046,1532043461621045503,-0.239728,0.033297,1.670000,0.011976,0.031645,0.051261,-0.998112
1068,1532043461.814990,1532043461814989855,-0.399546,0.099891,2.230000,0.007952,0.023157,0.046721,-0.998608
1069,1532043462.020601,1532043462020601268,-0.577123,0.166484,2.820000,0.004365,0.015138,0.042956,-0.998953
1070,1532043462.243079,1532043462243079272,-0.772456,0.255276,3.500000,0.004851,0.008567,0.040044,-0.999149
1071,1532043462.475064,1532043462475063864,-0.976669,0.355166,4.240000,0.003265,0.004725,-0.003390,-0.999978
1072,1532043462.723266,1532043462723266219,-1.243034,0.477255,5.160000,0.005166,0.005539,-0.002160,-0.999969
1073,1532043462.969636,1532043462969635716,-1.500519,0.610442,6.070000,0.005166,0.005539,-0.002160,-0.999969
1074,1532043463.270077,1532043463270076785,-1.802399,0.765828,7.150000,0.000385,0.003721,0.004508,-0.999983
1075,1532043463.502035,1532043463502035169,-2.024370,0.876818,7.920000,-0.019518,-0.031688,0.008259,-0.999273
1076,1532043463.740653,1532043463740652696,-2.201946,0.976708,8.510000,-0.042800,-0.068605,0.008895,-0.996686
1077,1532043463.985789,1532043463985788855,-2.344007,1.043302,8.930000,-0.038287,-0.068558,0.007188,-0.996886
1078,1532043464.235940,1532043464235940482,-2.450553,1.076599,9.190000,-0.023892,-0.059043,0.005707,-0.997953
1079,1532043464.468869,1532043464468869135,-2.494947,1.087698,9.290000,-0.017854,-0.057776,0.006220,-0.998151
1080,1532043464.727178,1532043464727178363,-2.503826,1.087698,9.310000,-0.011055,-0.069631,0.007434,-0.997484
1081,1532043464.965829,1532043464965829074,-2.459432,1.065500,9.280000,-0.004477,-0.060127,0.006915,-0.998157
1082,1532043465.183784,1532043465183783992,-2.388402,1.043302,9.240000,-0.002861,-0.049388,0.001892,-0.998774
1083,1532043465.394319,1532043465394319129,-2.308492,1.010005,9.210000,0.001122,-0.032904,-0.007801,-0.999427
1084,1532043465.632441,1532043465632440658,-2.201946,0.976708,9.190000,0.004333,-0.025054,-0.023932,-0.999390
1085,1532043465.916183,1532043465916182654,-2.068764,0.932313,9.190000,0.008587,-0.025103,-0.041955,-0.998767
1086,1532043466.145910,1532043466145909687,-1.935582,0.921214,9.190000,0.009639,-0.029951,-0.050044,-0.998251
1087,1532043466.411608,1532043466411607463,-1.766885,0.899016,9.190000,0.009116,-0.034849,-0.047681,-0.998213
1088,1532043466.675471,1532043466675471295,-1.580429,0.899016,9.200000,0.003113,-0.037356,-0.029048,-0.998875
1089,1532043466.932613,1532043466932613263,-1.385095,0.887917,9.240000,-0.006180,-0.027174,0.000218,-0.999612
1090,1532043467.194525,1532043467194525262,-1.189761,0.876818,9.310000,-0.010928,-0.000961,0.033989,-0.999362
1091,1532043467.440793,1532043467440793352,-1.038822,0.854620,9.380000,-0.007215,0.010428,0.061727,-0.998013
1092,1532043467.673419,1532043467673419446,-0.932276,0.832422,9.480000,-0.006112,0.019641,0.088940,-0.995825
1093,1532043467.930843,1532043467930843462,-0.861245,0.799125,9.630000,-0.004990,0.011477,0.108815,-0.993983
1094,1532043468.144703,1532043468144703259,-0.825730,0.788026,9.770000,-0.002319,-0.003917,0.123229,-0.992368
1095,1532043468.402672,1532043468402671752,-0.799094,0.776927,9.940000,0.001549,-0.015128,0.131979,-0.991136
1096,1532043468.647194,1532043468647193769,-0.772457,0.788026,10.090000,0.004886,-0.021551,0.134957,-0.990605
1097,1532043468.906181,1532043468906181011,-0.728063,0.810224,10.260000,0.004600,-0.015429,0.134243,-0.990818
1098,1532043469.170684,1532043469170683784,-0.692548,0.832422,10.420000,0.002323,-0.010530,0.132552,-0.991117
1099,1532043469.400762,1532043469400761759,-0.657033,0.876818,10.620000,-0.000930,-0.004393,0.129748,-0.991537
1100,1532043469.600223,1532043469600223339,-0.621517,0.899016,10.830000,-0.000943,-0.005008,0.128399,-0.991709
1101,1532043469.836736,1532043469836735690,-0.586002,0.932313,11.070000,-0.003512,-0.005211,0.129003,-0.991624
1102,1532043470.084285,1532043470084284671,-0.568244,0.954511,11.300000,-0.005890,-0.002733,0.131245,-0.991329
1103,1532043470.296783,1532043470296782681,-0.559366,0.965610,11.500000,-0.004227,-0.002551,0.134662,-0.990879
1104,1532043470.513681,1532043470513681187,-0.568244,0.976709,11.700000,-0.002617,-0.007161,0.135571,-0.990738
1105,1532043470.750478,1532043470750477825,-0.586002,0.987808,11.930000,0.002330,-0.011926,0.134320,-0.990863
1106,1532043470.972206,1532043470972205944,-0.612639,0.998907,12.140000,0.007899,-0.014989,0.132047,-0.991099
1107,1532043471.247753,1532043471247753475,-0.630396,1.043302,12.410000,0.007712,-0.019415,0.127684,-0.991595
1108,1532043471.473164,1532043471473164140,-0.639275,1.076599,12.650000,0.000732,-0.020430,0.124814,-0.991969
1109,1532043471.706352,1532043471706351512,-0.639275,1.109896,12.900000,-0.001932,-0.015366,0.121938,-0.992417
1110,1532043471.967266,1532043471967265594,-0.639275,1.143193,13.180000,-0.005450,-0.011575,0.120260,-0.992660
1111,1532043472.205426,1532043472205425715,-0.639275,1.165391,13.450000,-0.010406,-0.011649,0.118658,-0.992812
1112,1532043472.422203,1532043472422203325,-0.648154,1.187589,13.680000,-0.008716,-0.012750,0.117765,-0.992921
1113,1532043472.714775,1532043472714775207,-0.665912,1.198688,13.990000,-0.008716,-0.012750,0.117765,-0.992921
1114,1532043472.963882,1532043472963881719,-0.674791,1.220886,14.250000,-0.006354,-0.017862,0.119585,-0.992643
1115,1532043473.197522,1532043473197521793,-0.683669,1.220886,14.510000,-0.006563,-0.018561,0.122846,-0.992230
1116,1532043473.442824,1532043473442824382,-0.692548,1.220886,14.770000,-0.010308,-0.017095,0.126019,-0.991827
1117,1532043473.657460,1532043473657460272,-0.701427,1.187589,15.000000,-0.007218,-0.014912,0.128288,-0.991599
1118,1532043473.883180,1532043473883180280,-0.719185,1.165392,15.240000,0.001621,-0.012607,0.130107,-0.991419
1119,1532043474.116009,1532043474116009093,-0.728064,1.143194,15.500000,0.004839,-0.010428,0.130460,-0.991387
1120,1532043474.354495,1532043474354495197,-0.736943,1.120996,15.750000,0.005556,-0.011876,0.129417,-0.991504
1121,1532043474.588990,1532043474588989668,-0.745821,1.098798,16.000000,0.008249,-0.012330,0.127603,-0.991714
1122,1532043474.851557,1532043474851556480,-0.754700,1.098798,16.270000,0.003949,-0.013389,0.125654,-0.991976
1123,1532043475.076803,1532043475076803146,-0.763579,1.098798,16.530000,0.007182,-0.012739,0.121898,-0.992435
1124,1532043475.322402,1532043475322402534,-0.763579,1.109897,16.790000,0.002670,-0.019190,0.118972,-0.992709
1125,1532043475.563945,1532043475563944658,-0.754700,1.120996,17.040000,-0.001609,-0.017229,0.117721,-0.992896
1126,1532043475.823896,1532043475823895960,-0.745822,1.120996,17.320000,-0.005438,-0.008955,0.117995,-0.992959
1127,1532043476.067246,1532043476067245854,-0.745822,1.120996,17.570000,-0.008258,-0.007504,0.120087,-0.992701
1128,1532043476.299903,1532043476299902827,-0.754700,1.109897,17.810000,-0.008597,-0.009130,0.123376,-0.992281
1129,1532043476.511497,1532043476511497065,-0.754700,1.087699,18.030000,-0.006654,-0.009578,0.126489,-0.991900
1130,1532043476.764961,1532043476764960520,-0.763579,1.065501,18.270000,-0.004086,-0.010421,0.128033,-0.991707
1131,1532043477.028699,1532043477028699295,-0.772458,1.043303,18.440000,-0.002851,-0.013619,0.127085,-0.991794
1132,1532043477.232034,1532043477232034556,-0.781337,1.021106,18.520000,0.003251,-0.018192,0.125711,-0.991895
1133,1532043477.505445,1532043477505444975,-0.781337,1.010007,18.520000,0.007168,-0.015936,0.124165,-0.992108
1134,1532043477.753273,1532043477753273124,-0.781337,1.010007,18.490000,0.010025,-0.008511,0.122775,-0.992347
1135,1532043477.989860,1532043477989860386,-0.772458,1.021106,18.480000,0.008644,-0.006846,0.121089,-0.992580
1136,1532043478.230906,1532043478230905872,-0.754700,1.043303,18.470000,-0.003502,-0.041681,0.120524,-0.991829
1137,1532043478.436196,1532043478436195910,-0.683670,1.043303,18.470000,-0.007800,-0.052604,0.119758,-0.991378
1138,1532043478.697226,1532043478697225576,-0.568245,1.032204,18.470000,-0.011545,-0.047772,0.119681,-0.991595
1139,1532043478.913106,1532043478913105813,-0.452820,1.021106,18.480000,-0.012380,-0.041853,0.119119,-0.991920
1140,1532043479.175208,1532043479175208083,-0.275244,0.965611,18.480000,-0.010819,-0.039539,0.117047,-0.992280
1141,1532043479.428184,1532043479428183540,-0.088788,0.910116,18.490000,-0.003587,-0.035219,0.114137,-0.992834
1142,1532043479.692289,1532043479692289066,0.124304,0.843522,18.490000,-0.003200,-0.036208,0.109089,-0.993367
1143,1532043479.884902,1532043479884901776,0.293001,0.776928,18.490000,-0.004813,-0.032976,0.101407,-0.994287
