992,1532043445.530529,1532043445530528828,1533665877023392702,95.760000
993,1532043445.705525,1532043445705524996,1533665877256469618,95.760000
994,1532043445.936537,1532043445936536664,1533665877460469706,95.760000
995,1532043446.139702,1532043446139702390,1533665877668765015,95.750000
996,1532043446.344971,1532043446344971307,1533665877871666222,95.750000
998,1532043446.772108,1532043446772107703,1533665878102465584,95.750000
998,1532043446.772108,1532043446772107703,1533665878277954424,95.750000
999,1532043446.956162,1532043446956161693,1533665878481813540,95.740000
1000,1532043447.160491,1532043447160491254,1533665878670968764,95.740000
1001,1532043447.337641,1532043447337640695,1533665878881986545,95.740000
1002,1532043447.561655,1532043447561655173,1533665879096105426,95.740000
1003,1532043447.778310,1532043447778310383,1533665879286865048,95.730000
1004,1532043447.967576,1532043447967575746,1533665879491106028,95.730000
1005,1532043448.169693,1532043448169693219,1533665879697651230,95.730000
1006,1532043448.370620,1532043448370620393,1533665879896397369,95.730000
1007,1532043448.574256,1532043448574255685,1533665880108142453,95.740000
1008,1532043448.787127,1532043448787126558,1533665880302916645,95.740000
1010,1532043449.176140,1532043449176140154,1533665880496998196,95.740000
1010,1532043449.176140,1532043449176140154,1533665880696707958,95.740000
1011,1532043449.379122,1532043449379121433,1533665880900446952,95.740000
1012,1532043449.579896,1532043449579896127,1533665881118327205,95.730000
1013,1532043449.797195,1532043449797194791,1533665881307774360,95.730000
1014,1532043449.986574,1532043449986573945,1533665881511937770,95.730000
1016,1532043450.390721,1532043450390720636,1533665881712605971,95.730000
1016,1532043450.390721,1532043450390720636,1533665881913856703,95.730000
1017,1532043450.591769,1532043450591768450,1533665882127074733,95.740000
1019,1532043450.995127,1532043450995127304,1533665882317670507,95.740000
1020,1532043451.201767,1532043451201767480,1533665882523533974,95.730000
1020,1532043451.201767,1532043451201767480,1533665882718574622,95.740000
1021,1532043451.397815,1532043451397814929,1533665882919126435,95.740000
1022,1532043451.601177,1532043451601176814,1533665883136957121,95.740000
1023,1532043451.818009,1532043451818008951,1533665883327753389,95.740000
1024,1532043452.006410,1532043452006409613,1533665883526979924,95.740000
1025,1532043452.207591,1532043452207591314,1533665883729943941,95.740000
1026,1532043452.409235,1532043452409235253,1533665883928976247,95.740000
1028,1532043452.824852,1532043452824851693,1533665884148828814,95.740000
1029,1532043453.013436,1532043453013436098,1533665884333249042,95.740000
1029,1532043453.013436,1532043453013436098,1533665884538814451,95.740000
1030,1532043453.214468,1532043453214468232,1533665884742182428,95.740000
1032,1532043453.616892,1532043453616892337,1533665884938841169,95.740000
1032,1532043453.616892,1532043453616892337,1533665885162677493,95.740000
1034,1532043454.022576,1532043454022576175,1533665885348013245,95.740000
1034,1532043454.022576,1532043454022576175,1533665885544129589,95.740000
1035,1532043454.221686,1532043454221686428,1533665885746614130,95.730000
1036,1532043454.424372,1532043454424371803,1533665885943188564,95.730000
1037,1532043454.625489,1532043454625489440,1533665886166477802,95.720000
1038,1532043454.846139,1532043454846139452,1533665886471276869,95.720000
1039,1532043455.147073,1532043455147072486,1533665886714417633,95.720000
1040,1532043455.389569,1532043455389569039,1533665886979323447,95.720000
1041,1532043455.651999,1532043455651998476,1533665887168755849,95.720000
1042,1532043455.850972,1532043455850972025,1533665887400941425,95.730000
1043,1532043456.075455,1532043456075455462,1533665887618290530,95.730000
1044,1532043456.297071,1532043456297070653,1533665887850964184,95.730000
1045,1532043456.531817,1532043456531817539,1533665888059779090,95.730000
1046,1532043456.741885,1532043456741884742,1533665888267072331,95.740000
1047,1532043456.944071,1532043456944070600,1533665888486640935,95.730000
1048,1532043457.166013,1532043457166013470,1533665888736862176,95.720000
1050,1532043457.649948,1532043457649948115,1533665888970454781,95.720000
1050,1532043457.649948,1532043457649948115,1533665889191843610,95.720000
1051,1532043457.874099,1532043457874099393,1533665889434021241,95.710000
1052,1532043458.110868,1532043458110867711,1533665889654671661,95.720000
1054,1532043458.585786,1532043458585785846,1533665889906807949,95.700000
1054,1532043458.585786,1532043458585785846,1533665890130685391,95.740000
1055,1532043458.812932,1532043458812932088,1533665890339826419,95.700000
1057,1532043459.240802,1532043459240801538,1533665890561363281,95.670000
1057,1532043459.240802,1532043459240801538,1533665890767441334,95.680000
1058,1532043459.445735,1532043459445734488,1533665890999824856,95.670000
1059,1532043459.674056,1532043459674055990,1533665891257829158,95.650000
1060,1532043459.938456,1532043459938455660,1533665891470075193,95.690000
1061,1532043460.152296,1532043460152296353,1533665891770537048,95.790000
1062,1532043460.445858,1532043460445857512,1533665891989704280,95.830000
1063,1532043460.668217,1532043460668216764,1533665892225660059,95.960000
1064,1532043460.907675,1532043460907674864,1533665892455884921,96.240000
1065,1532043461.134511,1532043461134510900,1533665892690000684,96.280000
