638.000000,1532043429.586342,1532043429586341888.000000
639.000000,1532043429.773881,1532043429773881088.000000
640.000000,1532043429.975235,1532043429975235072.000000
641.000000,1532043430.177017,1532043430177017088.000000
642.000000,1532043430.380342,1532043430380342016.000000
643.000000,1532043430.596175,1532043430596175104.000000
644.000000,1532043430.782979,1532043430782978048.000000
645.000000,1532043430.996997,1532043430996997120.000000
646.000000,1532043431.196037,1532043431196036096.000000
647.000000,1532043431.388049,1532043431388048896.000000
648.000000,1532043431.604984,1532043431604984064.000000
649.000000,1532043431.792815,1532043431792814080.000000
650.000000,1532043431.997456,1532043431997455104.000000
651.000000,1532043432.195668,1532043432195667968.000000
652.000000,1532043432.368480,1532043432368478976.000000
653.000000,1532043432.614644,1532043432614643968.000000
654.000000,1532043432.801213,1532043432801211904.000000
655.000000,1532043433.004656,1532043433004655104.000000
656.000000,1532043433.206977,1532043433206976000.000000
657.000000,1532043433.412456,1532043433412455936.000000
658.000000,1532043433.621691,1532043433621690880.000000
659.000000,1532043433.810342,1532043433810341120.000000
660.000000,1532043434.014983,1532043434014982912.000000
661.000000,1532043434.213326,1532043434213326080.000000
662.000000,1532043434.415163,1532043434415162112.000000
663.000000,1532043434.635129,1532043434635129088.000000
664.000000,1532043434.817299,1532043434817298944.000000
665.000000,1532043435.019501,1532043435019501056.000000
666.000000,1532043435.222977,1532043435222976000.000000
667.000000,1532043435.427531,1532043435427529984.000000
668.000000,1532043435.644937,1532043435644936960.000000
669.000000,1532043435.831183,1532043435831182080.000000
670.000000,1532043436.057275,1532043436057274112.000000
671.000000,1532043436.237179,1532043436237178112.000000
672.000000,1532043436.439497,1532043436439495936.000000
673.000000,1532043436.655301,1532043436655301120.000000
674.000000,1532043436.842378,1532043436842377984.000000
675.000000,1532043437.049913,1532043437049912064.000000
676.000000,1532043437.247023,1532043437247023104.000000
677.000000,1532043437.447208,1532043437447206912.000000
678.000000,1532043437.663160,1532043437663159040.000000
679.000000,1532043437.853461,1532043437853459968.000000
680.000000,1532043438.049753,1532043438049753088.000000
681.000000,1532043438.253677,1532043438253677056.000000
682.000000,1532043438.455037,1532043438455035904.000000
683.000000,1532043438.670438,1532043438670437120.000000
684.000000,1532043438.856908,1532043438856908032.000000
685.000000,1532043439.058160,1532043439058159104.000000
686.000000,1532043439.267725,1532043439267725056.000000
687.000000,1532043439.468409,1532043439468408064.000000
688.000000,1532043439.681296,1532043439681295104.000000
689.000000,1532043439.872595,1532043439872594944.000000
690.000000,1532043440.077294,1532043440077293056.000000
691.000000,1532043440.275477,1532043440275476992.000000
692.000000,1532043440.478208,1532043440478206976.000000
693.000000,1532043440.696354,1532043440696354048.000000
694.000000,1532043440.879697,1532043440879695872.000000
695.000000,1532043441.079484,1532043441079482880.000000
696.000000,1532043441.280390,1532043441280389888.000000
697.000000,1532043441.481965,1532043441481965056.000000
698.000000,1532043441.695449,1532043441695448064.000000
699.000000,1532043441.886662,1532043441886661888.000000
700.000000,1532043442.088257,1532043442088257024.000000
701.000000,1532043442.295614,1532043442295612928.000000
702.000000,1532043442.495857,1532043442495856896.000000
703.000000,1532043442.710479,1532043442710479104.000000
704.000000,1532043442.896945,1532043442896944896.000000
705.000000,1532043443.098734,1532043443098733056.000000
706.000000,1532043443.301949,1532043443301948928.000000
707.000000,1532043443.503646,1532043443503644928.000000
708.000000,1532043443.717809,1532043443717808128.000000
709.000000,1532043443.908907,1532043443908905984.000000
710.000000,1532043444.112905,1532043444112904960.000000
711.000000,1532043444.321893,1532043444321893120.000000
712.000000,1532043444.521594,1532043444521593088.000000
713.000000,1532043444.735722,1532043444735720960.000000
714.000000,1532043444.927585,1532043444927584000.000000
715.000000,1532043445.125873,1532043445125872896.000000
716.000000,1532043445.330007,1532043445330007040.000000
717.000000,1532043445.533426,1532043445533424896.000000
718.000000,1532043445.748751,1532043445748750080.000000
719.000000,1532043445.938783,1532043445938782976.000000
720.000000,1532043446.141846,1532043446141846016.000000
721.000000,1532043446.353069,1532043446353069056.000000
722.000000,1532043446.553354,1532043446553352960.000000
723.000000,1532043446.774210,1532043446774209024.000000
724.000000,1532043446.957387,1532043446957387008.000000
725.000000,1532043447.162809,1532043447162809088.000000
726.000000,1532043447.362019,1532043447362018048.000000
727.000000,1532043447.564012,1532043447564011008.000000
728.000000,1532043447.780661,1532043447780660992.000000
729.000000,1532043447.970104,1532043447970103040.000000
730.000000,1532043448.172235,1532043448172233984.000000
731.000000,1532043448.373726,1532043448373725952.000000
732.000000,1532043448.577282,1532043448577282048.000000
733.000000,1532043448.789206,1532043448789206016.000000
734.000000,1532043448.983617,1532043448983616000.000000
735.000000,1532043449.178357,1532043449178355968.000000
736.000000,1532043449.380800,1532043449380800000.000000
737.000000,1532043449.582287,1532043449582287104.000000
738.000000,1532043449.799029,1532043449799027968.000000
739.000000,1532043449.988589,1532043449988589056.000000
740.000000,1532043450.192523,1532043450192523008.000000
741.000000,1532043450.392860,1532043450392859904.000000
742.000000,1532043450.594255,1532043450594254080.000000
743.000000,1532043450.808446,1532043450808444928.000000
744.000000,1532043450.996661,1532043450996659968.000000
745.000000,1532043451.208283,1532043451208282112.000000
746.000000,1532043451.400275,1532043451400273920.000000
747.000000,1532043451.603844,1532043451603844096.000000
748.000000,1532043451.820797,1532043451820795904.000000
749.000000,1532043452.008097,1532043452008097024.000000
750.000000,1532043452.210815,1532043452210814976.000000
751.000000,1532043452.410595,1532043452410594048.000000
752.000000,1532043452.614957,1532043452614957056.000000
753.000000,1532043452.827413,1532043452827411968.000000
754.000000,1532043453.015810,1532043453015809024.000000
755.000000,1532043453.219581,1532043453219580928.000000
756.000000,1532043453.423300,1532043453423300096.000000
757.000000,1532043453.619871,1532043453619870976.000000
758.000000,1532043453.842849,1532043453842849024.000000
759.000000,1532043454.032317,1532043454032316928.000000
760.000000,1532043454.225002,1532043454225000960.000000
761.000000,1532043454.426166,1532043454426166016.000000
762.000000,1532043454.627508,1532043454627507968.000000
763.000000,1532043454.848045,1532043454848045056.000000
764.000000,1532043455.149965,1532043455149964032.000000
765.000000,1532043455.391358,1532043455391357952.000000
766.000000,1532043455.654624,1532043455654622976.000000
767.000000,1532043455.853503,1532043455853501952.000000
768.000000,1532043456.084891,1532043456084890112.000000
769.000000,1532043456.299409,1532043456299408896.000000
770.000000,1532043456.533933,1532043456533933056.000000
771.000000,1532043456.743505,1532043456743504896.000000
772.000000,1532043456.946005,1532043456946003968.000000
773.000000,1532043457.167893,1532043457167891968.000000
774.000000,1532043457.416741,1532043457416741120.000000
775.000000,1532043457.651740,1532043457651739904.000000
776.000000,1532043457.875917,1532043457875917056.000000
777.000000,1532043458.112764,1532043458112762880.000000
778.000000,1532043458.333976,1532043458333976064.000000
779.000000,1532043458.588262,1532043458588261888.000000
780.000000,1532043458.814706,1532043458814705920.000000
781.000000,1532043459.017923,1532043459017922048.000000
782.000000,1532043459.242779,1532043459242778880.000000
783.000000,1532043459.447744,1532043459447742976.000000
784.000000,1532043459.689033,1532043459689032960.000000
785.000000,1532043459.941237,1532043459941236992.000000
786.000000,1532043460.154595,1532043460154594048.000000
787.000000,1532043460.447634,1532043460447632896.000000
788.000000,1532043460.669973,1532043460669972992.000000
789.000000,1532043460.910311,1532043460910310912.000000
790.000000,1532043461.136658,1532043461136657920.000000
791.000000,1532043461.370380,1532043461370380032.000000
792.000000,1532043461.625342,1532043461625341952.000000
793.000000,1532043461.817555,1532043461817553920.000000
794.000000,1532043462.022310,1532043462022309120.000000
795.000000,1532043462.244843,1532043462244843008.000000
796.000000,1532043462.477662,1532043462477660928.000000
797.000000,1532043462.725293,1532043462725292032.000000
798.000000,1532043462.977490,1532043462977489920.000000
799.000000,1532043463.271965,1532043463271964928.000000
800.000000,1532043463.505785,1532043463505785088.000000
801.000000,1532043463.743256,1532043463743255040.000000
802.000000,1532043463.987771,1532043463987770880.000000
803.000000,1532043464.237349,1532043464237348096.000000
804.000000,1532043464.470993,1532043464470991872.000000
805.000000,1532043464.729501,1532043464729500928.000000
806.000000,1532043464.968039,1532043464968037888.000000
807.000000,1532043465.186444,1532043465186444032.000000
808.000000,1532043465.406642,1532043465406640896.000000
809.000000,1532043465.634105,1532043465634105088.000000
810.000000,1532043465.924873,1532043465924872960.000000
811.000000,1532043466.148737,1532043466148737024.000000
812.000000,1532043466.414135,1532043466414134016.000000
813.000000,1532043466.677215,1532043466677213952.000000
814.000000,1532043466.935269,1532043466935268096.000000
815.000000,1532043467.197665,1532043467197665024.000000
816.000000,1532043467.443420,1532043467443419904.000000
817.000000,1532043467.675290,1532043467675290112.000000
818.000000,1532043467.934093,1532043467934092032.000000
819.000000,1532043468.146726,1532043468146725888.000000
820.000000,1532043468.405665,1532043468405665024.000000
821.000000,1532043468.649732,1532043468649731072.000000
822.000000,1532043468.908096,1532043468908096000.000000
823.000000,1532043469.173806,1532043469173805056.000000
824.000000,1532043469.402518,1532043469402518016.000000
825.000000,1532043469.639761,1532043469639760896.000000
826.000000,1532043469.840015,1532043469840014080.000000
827.000000,1532043470.086017,1532043470086016000.000000
828.000000,1532043470.298858,1532043470298856960.000000
829.000000,1532043470.515907,1532043470515906048.000000
830.000000,1532043470.752105,1532043470752103936.000000
831.000000,1532043470.976610,1532043470976609024.000000
832.000000,1532043471.249623,1532043471249623040.000000
833.000000,1532043471.474987,1532043471474985984.000000
834.000000,1532043471.708378,1532043471708378112.000000
835.000000,1532043471.972864,1532043471972864000.000000
